순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"651","국내도서","일본어 잘하고 싶을 땐 다락원 독학 첫걸음","8927712188","9788927712183","18730","다락원","정의상 지음","15,000","13,500","1,500","10%","750점","20190304","22765"
"652","국내도서","Go Go 카카오프렌즈 26 : 폴란드","8950941902","9788950941901","74900","아울북","김미영 지음, 김정한 그림","14,800","13,320","1,480","10%","740점","20221123","20965"
"653","국내도서","망그러진 만화","K462839236","9791187033882","03810","좋은생각","유랑 지음","16,800","15,120","1,680","10%","840점","20221101","20440"
"654","국내도서","2023 시나공 정보처리기사 필기","K952839727","9791140701605","13000","길벗","길벗 R&D 외 지음","35,000","31,500","3,500","10%","1,750점","20221011","19932"
"655","국내도서","센스 있는 영어 표현","K082830717","9791166834226","13740","넥서스","에디 리 지음","13,000","11,700","1,300","10%","650점","20221220","17955"
"656","국내도서","해커스 토익 실전 1000제 3 RC READING 문제집 (리딩)","8965424828","9788965424826","13740","해커스어학연구소(Hackers)","해커스어학연구소 지음","11,900","10,710","1,190","10%","590점","20220628","17000"
"657","국내도서","자발적 방관육아","K382831573","9791165346805","13590","쌤앤파커스","최은아 지음","16,800","15,120","1,680","10%","840점","20230131","15410"
"658","국내도서","팀 켈러의 용서를 배우다","8953143349","9788953143340","03230","두란노","팀 켈러 지음, 윤종석 옮김","24,000","21,600","2,400","10%","1,200점","20221123","12865"
"659","국내도서","개미 5년, 세후 55억","K102835016","9791197001932","03320","모루","성현우(스위트레이더) 지음","17,000","15,300","1,700","10%","850점","20211201","12674"
"660","국내도서","사이코패스 뇌과학자","K832633592","9791165212773","03400","더퀘스트","제임스 팰런 지음, 김미선 옮김","16,000","14,400","1,600","10%","800점","20200923","12107"
"661","국내도서","365일 반찬 걱정 없는 책","K692830925","9791140702251","13590","길벗","송혜영 지음","27,000","24,300","2,700","10%","1,350점","20221209","11450"
"662","국내도서","샤먼 바이블","K502831006","9791158523824","03900","글로벌콘텐츠","김정민 지음","22,000","19,800","2,200","10%","1,100점","20230120","10080"
"663","국내도서","실전투자 절대지식","8991998879","9788991998872","13320","이레미디어","김형준 지음","25,000","22,500","2,500","10%","1,250점","20140225","9881"
"664","국내도서","김밀란 파스타","K642835731","9791130679051","13590","다산라이프","김밀란 지음","18,000","16,200","1,800","10%","900점","20211217","9874"
"665","국내도서","다시 십자가","8955366329","9788955366327","03230","예수전도단","김학중 지음","4,000","3,600","400","10%","200점","20230222","8870"
"666","국내도서","후지모토 타츠키 단편집 22-26","K012831296","9791169473286","","학산문화사(만화)","후지모토 타츠키 지음","6,000","5,400","600","10%","300점","20230119","8385"
"667","국내도서","현대미술이란 무엇인가","K572830350","9791190118477","03600","BOOKERS(북커스)","오자키 테츠야 지음, 원정선 옮김","29,000","26,100","2,900","10%","1,450점","20221230","4765"
"668","국내도서","라라의 결혼 4","K482830400","9791169470995","","블랑코믹스(BLANC COMICS)","타메코우 지음","6,000","5,400","600","10%","300점","20221124","2950"
"669","국내도서","환생했는데 제7왕자라 내맘대로 마술을 연마합니다 2","K592831840","9791141104139","","학산문화사(만화)","코쿠자와 요스케 지음, 메루 그림, 켄쿄나 서클 원작","6,000","5,400","600","10%","300점","20230220","2640"
"670","국내도서","호랑이 들어와요 4 (특별판)","K372831846","9791167691804","07810","이미지프레임","배세혁 지음, 유은 그림","34,800","31,320","3,480","10%","1,740점","20230210","2420"
"671","국내도서","손끝과 연연 7","K872831849","9791169475693","","학산문화사(만화)","모리시타 수 지음","6,000","5,400","600","10%","300점","20230220","2410"
"672","국내도서","비비드 패션 연구실","K462838500","9791167371423","13650","은행나무","도미(송닷옴) 지음","19,500","17,550","1,950","10%","970점","20220715","110611"
"673","국내도서","우리가 빛의 속도로 갈 수 없다면","K462635914","9791190090018","03810","허블","김초엽 지음","14,000","12,600","1,400","10%","700점","20190624","72863"
"674","국내도서","5번 레인","K732732024","9788954674638","73810","문학동네","은소홀 지음, 노인경 그림","12,500","11,250","1,250","10%","620점","20200914","48056"
"675","국내도서","침묵의 봄","8962630613","9788962630619","03300","에코리브르","레이첼 카슨 지음, 김은령 옮김, 홍욱희 감수","18,000","16,200","1,800","10%","900점","20111230","47192"
"676","국내도서","밥 챙겨 먹어요, 행복하세요","K842830716","9791192107769","13590","세미콜론","마포농수산쎈타 지음","19,800","17,820","1,980","10%","990점","20221130","40925"
"677","국내도서","천 원을 경영하라","K652830483","9791165346485","03320","쌤앤파커스","박정부 지음","16,000","14,400","1,600","10%","800점","20221201","35000"
"678","국내도서","ETS 토익 단기 공략 850+ (LC + RC)","8917237959","9788917237955","13740","(주)YBM(와이비엠)","ETS 지음","19,500","17,550","1,950","10%","970점","20220630","19577"
"679","국내도서","더 시스템","K412631174","9791188102051","03320","베리북","스콧 애덤스 지음, 김인수 옮김","16,000","14,400","1,600","10%","800점","20200717","19365"
"680","국내도서","노화의 종말","8960518026","9788960518025","03510","부키","데이비드 A. 싱클레어.매슈 D. 러플랜트 지음, 이한음 옮김","22,000","19,800","2,200","10%","1,100점","20200730","19227"
"681","국내도서","2023 전한길 한국사 3.0 기출문제집 - 전2권","K412838926","9791191454161","14910","전한길한국사","전한길 지음","38,000","34,200","3,800","10%","1,900점","20220810","18006"
"682","국내도서","우리가 키스할 때 눈을 감는 건","8954690076","9788954690072","03810","문학동네","고명재 지음","10,000","9,000","1,000","10%","500점","20221215","17880"
"683","국내도서","나의 사주명리","K062839958","9791168100985","03150","날(도서출판)","현묘 지음","18,000","16,200","1,800","10%","900점","20221104","14500"
"684","국내도서","해커스 여행일본어 10분의 기적","8965422906","9788965422907","13730","해커스어학연구소(Hackers)","해커스JLPT연구소 지음","9,800","8,820","980","10%","490점","20190513","12214"
"685","국내도서","행복한 이기주의자 (스페셜 에디션)","8950973340","9788950973346","03320","21세기북스","웨인 W. 다이어 지음, 오현정 옮김","23,000","20,700","2,300","10%","1,150점","20190814","11353"
"686","국내도서","나만을 위한 레이 달리오의 원칙","K122830485","9791157846290","13320","한빛비즈","레이 달리오 지음, 조용빈 옮김","18,800","16,920","1,880","10%","940점","20221125","10740"
"687","국내도서","배우와 배우가","K092831002","9791192638065","03810","안온북스","김신록 지음","20,000","18,000","2,000","10%","1,000점","20230125","10460"
"688","국내도서","2023 해커스 GSAT 삼성직무적성검사 통합 기본서 최신기출유형+실전모의고사 (수리논리/추리)","8969653317","9788969653314","13320","챔프스터디","해커스 취업교육연구소 지음","23,900","21,510","2,390","10%","1,190점","20230102","8850"
"689","국내도서","2023 해커스 전산회계 1급 이론 + 실무 + 최신기출문제 12회분","K742830822","9791168807488","13320","해커스금융","이남호 지음","26,900","24,210","2,690","10%","1,340점","20230102","8330"
"690","국내도서","1학년 시계 달력","K212831570","9791169210546","73410","한빛에듀","하유정 지음, 김희선 그림","12,000","10,800","1,200","10%","600점","20230125","7640"
"691","국내도서","린치핀","K862830943","9791190906449","13190","라이스메이커","세스 고딘 지음, 윤영삼 옮김","19,500","17,550","1,950","10%","970점","20230108","6730"
"692","국내도서","도남의 날개","8954638236","9788954638234","04830","엘릭시르","오노 후유미 지음, 추지나 옮김","13,800","12,420","1,380","10%","690점","20151113","6442"
"693","국내도서","화서의 꿈","8954642144","9788954642149","04830","엘릭시르","오노 후유미 지음, 추지나 옮김","13,800","12,420","1,380","10%","690점","20160928","6440"
"694","국내도서","컬티시","8950991535","9788950991531","03300","arte(아르테)","어맨다 몬텔 지음, 김다봄.이민경 옮김","24,000","21,600","2,400","10%","1,200점","20230201","5060"
"695","국내도서","진짜 쓰는 일러스트레이터","K542831007","9791192469799","13000","제이펍","우디(서영열) 지음","24,000","21,600","2,400","10%","1,200점","20230210","4900"
"696","국내도서","언어의 역사","K682630787","9791188941469","03700","소소의책","데이비드 크리스털 지음, 서순승 옮김","23,000","20,700","2,300","10%","1,150점","20200617","4823"
"697","국내도서","파인먼 평전","896262480X","9788962624809","03420","동아시아","제임스 글릭 지음, 양병찬 외 옮김","44,000","39,600","4,400","10%","2,200점","20230125","4390"
"698","국내도서","윤초옥 실종 사건","K692831401","9791169811217","74810","사계절","전여울 지음, 가지 그림","12,000","10,800","1,200","10%","600점","20230130","4350"
"699","국내도서","원서, 읽(힌)다","K432831214","9791140702206","03740","길벗이지톡","강주헌 지음","23,000","20,700","2,300","10%","1,150점","20230110","3510"
"700","국내도서","메타버스에선 무슨 일이 일어날까?","8957072225","9788957072226","43560","이지북","이동은 지음","13,000","11,700","1,300","10%","650점","20220328","3460"
"701","국내도서","2023 전효진 행정법총론 전범위 모의고사 + 실전기출","K112831429","9791192652122","13360","연승","전효진 지음","20,000","18,000","2,000","10%","200점","20230215","2820"
"702","국내도서","소년과 두더지와 여우와 말","8997381679","9788997381678","07840","상상의힘","찰리 맥커시 지음, 이진경 옮김","18,000","16,200","1,800","10%","900점","20200420","35184"
"703","국내도서","엑시트 EXIT (리커버)","K072835954","9791187799146","13320","지혜로","송희창(송사무장) 지음","17,000","15,300","1,700","10%","850점","20201123","34755"
"704","국내도서","에그박사 8","K002830264","9791168414075","77490","미래엔아이세움","에그박사 지음, 홍종현 그림, 박송이 글, 이승현 감수","14,500","13,050","1,450","10%","720점","20221110","28670"
"705","국내도서","싱글맘 부동산 경매로 홀로서기","K622638501","9791187799139","13320","지혜로","이선미 지음","16,000","14,400","1,600","10%","800점","20200309","28542"
"706","국내도서","넛지 : 파이널 에디션","8901260670","9788901260679","03320","리더스북","리처드 H. 탈러.카스 R. 선스타인 지음, 이경식 옮김, 최정규 감수","22,000","19,800","2,200","10%","1,100점","20220620","28224"
"707","국내도서","해커스 토익 실전 1000제 3 LC LISTENING 문제집 (리스닝)","8965424844","9788965424840","13740","해커스어학연구소(Hackers)","해커스어학연구소 지음","11,900","10,710","1,190","10%","590점","20220628","16820"
"708","국내도서","지능의 역설","K102639484","9791162766521","03180","데이원","가나자와 사토시 지음, 김준 옮김","16,000","14,400","1,600","10%","800점","20200508","15054"
